"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"225","Why am i up thinking about my Italy trip😭.. i miss traveling!",FALSE,1,NA,2021-03-09 08:50:24,FALSE,NA,"1369208938323980294",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordanjamal_",0,FALSE,FALSE,NA,NA
"226","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 08:40:13,FALSE,NA,"1369206375809748993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicoharlan",18,TRUE,FALSE,NA,NA
"227","The whiplash of Pope Francis’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/cjVSqsm3gs",FALSE,0,NA,2021-03-09 08:39:00,FALSE,NA,"1369206069327785985",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","USITA_forum",0,FALSE,FALSE,NA,NA
"228","RT @eQuilterFabrics: After watching @RickSteves talk about Italy and Wine tonight, wishing there was a trip to an Italian vineyard in my fu…",FALSE,0,NA,2021-03-09 08:21:14,FALSE,NA,"1369201599927570432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OrigamiQuilter",1,TRUE,FALSE,NA,NA
"229","@CatnapMistress @DailyPicTheme Me too. I'm hoping my first trip will be back to Italy but Im not holding my breath!",FALSE,3,"CatnapMistress",2021-03-09 08:17:22,FALSE,"1369198111365677060","1369200628447186944","196525483","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulineSearle3",0,FALSE,FALSE,NA,NA
"230","RT @jo_thomas01: We all need a bit of a getaway right now, and I can't wait to take you all to #NonnosPizzeria, so we're going earlier than…",FALSE,0,NA,2021-03-09 08:01:58,FALSE,NA,"1369196752524476417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jo_thomas01",2,TRUE,FALSE,NA,NA
"231","On the Eastern Front, survivors from the Italian Eighth Army in the Stalingrad campaign- those lucky enough to slog… https://t.co/7JQBqYB3du",FALSE,0,"ChefLilah",2021-03-09 08:01:33,TRUE,"1369196646903513088","1369196647637520385","1128402543158018048","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ChefLilah",0,FALSE,FALSE,NA,NA
"232","We all need a bit of a getaway right now, and I can't wait to take you all to #NonnosPizzeria, so we're going earli… https://t.co/TefmUIRLSv",FALSE,16,NA,2021-03-09 07:58:42,TRUE,NA,"1369195928041717764",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jo_thomas01",2,FALSE,FALSE,NA,NA
"233","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 07:51:54,FALSE,NA,"1369194218070085641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pope_news",18,TRUE,FALSE,NA,NA
"234","We all got problems, people! Plan a trip to Italy. Swim in the sea. But remember,  happiness is a choice.",FALSE,0,NA,2021-03-09 07:43:24,FALSE,NA,"1369192078744387586",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","NewLifeBot",0,FALSE,FALSE,NA,NA
"235","@mahinamomikai The ferries from Italy to Corfu are the way to go! Sounds like it was a great trip.",FALSE,1,"mahinamomikai",2021-03-09 07:32:21,FALSE,"1369188911830863875","1369189296851279873","1337875782","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Helenhs",0,FALSE,FALSE,NA,NA
"236","Who says the trip has to end when Bocca re-opens its doors? 🤷‍♂️ There are still many fantastic regions to visit in… https://t.co/2RHCd9kKxi",FALSE,3,NA,2021-03-09 07:29:33,TRUE,NA,"1369188594619973633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boccadilupo",0,FALSE,FALSE,NA,NA
"237","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 07:16:12,FALSE,NA,"1369185233103450114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StefanoPitrelli",18,TRUE,FALSE,NA,NA
"238","After watching @RickSteves talk about Italy and Wine tonight, wishing there was a trip to an Italian vineyard in my… https://t.co/U9HiUUh0hz",FALSE,2,NA,2021-03-09 07:08:08,TRUE,NA,"1369183203001393159",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eQuilterFabrics",1,FALSE,FALSE,NA,NA
"239","RT @bwdbradleywdick: #VirtualTrip #BestOfItaly by #InsightVacations Day5 #Florence – #Pisa - #Venice

https://t.co/gJxHxfWmMV

#Italy #bwdv…",FALSE,0,NA,2021-03-09 07:03:46,FALSE,NA,"1369182103594733573",NA,"<a href=""https://twitter.com/L_Moretti_Foto"" rel=""nofollow"">Lorezobot</a>","L_Moretti_Foto",1,TRUE,FALSE,NA,NA
"240","#VirtualTrip #BestOfItaly by #InsightVacations Day5 #Florence – #Pisa - #Venice

https://t.co/gJxHxfWmMV

#Italy… https://t.co/HSejAsM06h",FALSE,2,NA,2021-03-09 07:00:00,TRUE,NA,"1369181155455504384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bwdbradleywdick",1,FALSE,FALSE,NA,NA
"241","Northern Italy tour, Austria and Switzerland: Travels round trip from Milan. See the majestic Alps. Visit Venice, V… https://t.co/AQwONbFlAK",FALSE,1,NA,2021-03-09 06:55:09,TRUE,NA,"1369179936246882306",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"242","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/YIZuHS1wbi",FALSE,0,NA,2021-03-09 06:30:01,FALSE,NA,"1369173612008243205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fe_fred_",0,FALSE,FALSE,NA,NA
"243","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 06:25:25,FALSE,NA,"1369172454615171074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chancetotravel",12,TRUE,FALSE,NA,NA
"244","RT @GeorgeHatcher: The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.c…",FALSE,0,NA,2021-03-09 06:24:57,FALSE,NA,"1369172335689924608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PierreHellebaut",2,TRUE,FALSE,NA,NA
"245","RT @IndieWire: Aubrey Plaza! Dale DeHaan! ""Life After Beth"" @ Indiewire's Sundance studio. More: http://t.co/lCFFPQlIpJ http://t.co/ImxBbCX…",FALSE,0,NA,2021-03-09 06:13:09,FALSE,NA,"1369169367217430530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reidsheadache",13,TRUE,FALSE,NA,NA
"246","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 06:12:43,FALSE,NA,"1369169256177360898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Best_of_Tara",12,TRUE,FALSE,NA,NA
"247","A trip through Northern Italy to Turin enjoy great food, amazing city, and the lovely Torinos make visiting this No… https://t.co/moDIm0tSkD",FALSE,0,NA,2021-03-09 06:01:09,TRUE,NA,"1369166346391588867",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"248","Life is short. Plan a trip to Italy. Buy a turtle. We are just passing ships in the night.",FALSE,0,NA,2021-03-09 05:43:22,FALSE,NA,"1369161869806743552",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","NewLifeBot",0,FALSE,FALSE,NA,NA
"249","Italy is the best place for a #tour and trip when you are planning to anywhere with your family and friends. Italy… https://t.co/HyP1rOPijh",FALSE,0,NA,2021-03-09 05:34:07,TRUE,NA,"1369159541946937345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MartinezStven",0,FALSE,FALSE,NA,NA
"250","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 05:25:33,FALSE,NA,"1369157385286119426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debbie_labeaux",12,TRUE,FALSE,NA,NA
"251","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-09 04:55:35,FALSE,NA,"1369149846075019264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cin_matsuoka",36,TRUE,FALSE,NA,NA
"252","RT @RabbiShmuley: The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds  https://t.c…",FALSE,0,NA,2021-03-09 04:19:26,FALSE,NA,"1369140748914991107",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndrzejNowak",1,TRUE,FALSE,NA,NA
"253","WaPo:   The whiplash of Pope Francis’s Iraq trip:  A year of covid rules in Italy, then 72 hours of crowds  

The p… https://t.co/02i3k3n5VF",FALSE,0,NA,2021-03-09 04:15:23,TRUE,NA,"1369139727258054656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LHBrok",0,FALSE,FALSE,NA,NA
"254","@audreysl0ve Does this mean a trip to Italy with endless spaghetti and one of us becoming a pop star?",FALSE,2,"audreysl0ve",2021-03-09 04:08:50,FALSE,"1369136526857277440","1369138079492018179","749792551075471360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RegalPixieDust",0,FALSE,FALSE,NA,NA
"255","@dstiddypop43 But ...to be fair I started putting the syrup in waffles after a trip to Italy so that’s a trick 🥰",FALSE,0,"april_jmns_423",2021-03-09 04:05:10,FALSE,"1369136270455185410","1369137159194615810","1172860363","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","april_jmns_423",0,FALSE,FALSE,NA,NA
"256","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds  https://t.co/hIOiKhIMFM",FALSE,0,NA,2021-03-09 04:02:52,FALSE,NA,"1369136577365090310",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RabbiShmuley",1,FALSE,FALSE,NA,NA
"257","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/BFpRlSplvh",FALSE,0,NA,2021-03-09 04:02:41,FALSE,NA,"1369136531558920196",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LuzanoB",0,FALSE,FALSE,NA,NA
"258","@nytimes Believe it was a purely political trip.Spiritual had nothing to do with it.
Shoyld gave been home visiting… https://t.co/hxyIwPkzlF",FALSE,0,"nytimes",2021-03-09 03:49:13,TRUE,"1368964752857268225","1369133142808920067","807095","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FloLoJohnson1",0,FALSE,FALSE,NA,NA
"259","RT @JournoHQ: Want to win a trip to Italy? Of course! Who wouldn't?! Click here to enter to win an incredible trip for 2 to Italy: https://…",FALSE,0,NA,2021-03-09 03:43:32,FALSE,NA,"1369131716045135873",NA,"<a href=""http://www.google.com"" rel=""nofollow"">utopianunion</a>","utopianluv",1,TRUE,FALSE,NA,NA
"260","Want to win a trip to Italy? Of course! Who wouldn't?! Click here to enter to win an incredible trip for 2 to Italy… https://t.co/EBIhp86yBm",FALSE,0,NA,2021-03-09 03:31:21,TRUE,NA,"1369128646456324099",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","JournoHQ",1,FALSE,FALSE,NA,NA
"261","RT @GeorgeHatcher: The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.c…",FALSE,0,NA,2021-03-09 03:23:43,FALSE,NA,"1369126728187084805",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VicVicm2",2,TRUE,FALSE,NA,NA
"262","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/jDiBOMNBnO",FALSE,1,NA,2021-03-09 03:15:41,FALSE,NA,"1369124705538514949",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GeorgeHatcher",2,FALSE,FALSE,NA,NA
"263","Sleeping in your car on a road trip doesn't have to be difficult! Find all the car camping hacks in this useful gui… https://t.co/jOUkLCPlR7",FALSE,0,NA,2021-03-09 03:15:35,TRUE,NA,"1369124682079830026",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","HITravelTales",0,FALSE,FALSE,NA,NA
"264","@SouthernerSays A10 another. My wife and I planned a trip to Italy and her sister and her 15 yr old niece came with… https://t.co/xB2yRJctUd",FALSE,1,"DavidFloydWalk1",2021-03-09 03:09:06,TRUE,"1369121109711392772","1369123048385884160","867792600777973761","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidFloydWalk1",0,FALSE,FALSE,NA,NA
"265","I been seeing too many Tik toks of Italy which is my dream trip, is this a sign ? Cause I will go one day :,)",FALSE,2,NA,2021-03-09 02:55:24,FALSE,NA,"1369119601573863425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yeseniaalfarooo",0,FALSE,FALSE,NA,NA
"266","RT @skidadling: Lest we forget, man took a quiet trip to Italy with a tour group years ago. So, yes, he can pronounce it correctly 🤣 https:…",FALSE,0,NA,2021-03-09 02:41:50,FALSE,NA,"1369116188383473664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddeokbxkki",70,TRUE,FALSE,NA,NA
"267","The whiplash of Pope Francis’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/cjVSqsDE80",FALSE,0,NA,2021-03-09 02:35:00,FALSE,NA,"1369114465858322436",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","USITA_forum",0,FALSE,FALSE,NA,NA
"268","RT @SaveATrain: 𝑩𝑳𝑶𝑮: Hola or Ciao Everyone, to whomever is planning a trip of a lifetime to Italy, birthplace of the renaissance. Where ca…",FALSE,0,NA,2021-03-09 02:32:13,FALSE,NA,"1369113768127512581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eilismoon11",4,TRUE,FALSE,NA,NA
"269","Debating if I should put my trip to Italy, France, Spain, &amp; Switzerland in my highlights or wait until I go back and get better footage....🤔",FALSE,0,NA,2021-03-09 02:29:41,FALSE,NA,"1369113130920509442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianaSaunders_",0,FALSE,FALSE,NA,NA
"270","@btaubz My first trip to Italy was to Naples/Sorrento/Capri. Talk about an introduction to the motherland!",FALSE,1,"btaubz",2021-03-09 02:06:38,FALSE,"1369106885803139076","1369107329317232640","2387052560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ilkandcookies",0,FALSE,FALSE,NA,NA
"271","Oh, Edward won’t be leaving Forks. Esme, on the other hand, may be making a trip to Italy. 

She won’t resort to vi… https://t.co/Ax0BRjOVxA",FALSE,0,NA,2021-03-09 01:56:38,TRUE,NA,"1369104809941405697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfOpenHeart",0,FALSE,FALSE,NA,NA
"272","@justingreenlee_ @RitaFelski This is lame, but Michelangelo’s David brought me to my knees, tears and all, during m… https://t.co/q9DdZLKYmx",FALSE,2,"justingreenlee_",2021-03-09 01:55:53,TRUE,"1369095343346966529","1369104623227834379","821814593349685248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","86stonemountain",0,FALSE,FALSE,NA,NA
"273","@kristensd20 @iPinky9 @CBSThisMorning @scobie Body language expert, eh? The European trip with her then best friend… https://t.co/JCXYN2xTXL",FALSE,0,"kristensd20",2021-03-09 01:49:58,TRUE,"1368996463464747008","1369103133570392067","768945965420179457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shannon79053723",0,FALSE,FALSE,NA,NA
"274","Is anyone else considering blowing their entire stimulus check on a trip to Italy this summer? 
Would be so irrespo… https://t.co/5fX5DAGaAL",FALSE,0,NA,2021-03-09 01:43:32,TRUE,NA,"1369101515357622274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JAJensenPhD",0,FALSE,FALSE,NA,NA
"275","If you could have an all-expenses paid trip to see any famous world monument, which monument would you choose? — Th… https://t.co/CluDQZ6FKF",FALSE,11,NA,2021-03-09 01:36:49,TRUE,NA,"1369099826097446913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorkASMR",0,FALSE,FALSE,NA,NA
"276","RT @EWTNVatican: Sidra, the Holy Book of Qaraqosh escaped the iconoclastic fury of ISIS and restored in Italy returns to the holy city for…",FALSE,0,NA,2021-03-09 01:31:23,FALSE,NA,"1369098458301296641",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CalifQuail1969",28,TRUE,FALSE,NA,NA
"277","I bought myself a trip to Italy a few years ago. It was the only place that I ever wanted to travel to and I was no… https://t.co/71sGpoB4h4",FALSE,3,NA,2021-03-09 01:22:45,TRUE,NA,"1369096286499188736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Suzie332",0,FALSE,FALSE,NA,NA
"278","6 years ago today I was roaming the streets of Italy on the Europe Trip 😥💭🇮🇹❤️",FALSE,4,NA,2021-03-09 01:04:59,FALSE,NA,"1369091811466153984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maillymonaco",0,FALSE,FALSE,NA,NA
"279","RT @fiago7: I‘m 100% sure that 19 year-old Pep Guardiola went on a little trip to Italy in September 1990 &amp; had a good time with a cute Ita…",FALSE,0,NA,2021-03-09 00:56:08,FALSE,NA,"1369089587474219009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GurwarS",10,TRUE,FALSE,NA,NA
"280","A trip to Italy would fix all my problems",FALSE,3,NA,2021-03-09 00:23:35,FALSE,NA,"1369081394752860168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rsuavesita",0,FALSE,FALSE,NA,NA
