"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"731","@Jen_Royle @MercatoTABLE This looks amazing Jen — I’m missing my almost annual visit to Italy; I gotta get into tow… https://t.co/nkjXpo5vw7",FALSE,0,"Jen_Royle",2021-03-06 00:53:04,TRUE,"1367987807369707521","1368001650812743680","126901915","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattzieper",0,FALSE,FALSE,NA,NA
"732","RT @WSJ: Pope Francis called for equal rights for Christians and other minorities in Iraq at the start of his first trip outside of Italy i…",FALSE,0,NA,2021-03-06 00:47:34,FALSE,NA,"1368000265866117125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heatherhunterdc",29,TRUE,FALSE,NA,NA
"733","RT @cartographyGIS: Visit https://t.co/dWGccUGoQL for details on the 30th International Cartographic Conference and International Cartograp…",FALSE,0,NA,2021-03-06 00:40:45,FALSE,NA,"1367998552148832258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UCGIScience",5,TRUE,FALSE,NA,NA
"734","7 Reasons Why You Should Visit #Trentino #travelresponsibly #planahead
#respectprotectenjoy https://t.co/BobMRcutt8 #italy",FALSE,2,NA,2021-03-06 00:15:57,FALSE,NA,"1367992311846699008",NA,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","clairesturz",0,FALSE,FALSE,NA,NA
"735","@rebeccahchase @sophiearumble Agree re Bath for the UK- and Paris is the most beautiful city in the world. But must… https://t.co/BQKzxqEn9L",FALSE,2,"rebeccahchase",2021-03-06 00:09:26,TRUE,"1367985797266370560","1367990670812647428","4747896202","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stopitaggers",0,FALSE,FALSE,NA,NA
"736","RT @ColorTheGreySky: I love watching #StanleyTucci #SearchingforItaly 🇮🇹 Thank You @CNN❣️You make me feel back home. Loving today’s episode…",FALSE,0,NA,2021-03-06 00:08:13,FALSE,NA,"1367990364913606657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RunB2BCesare",3,TRUE,FALSE,NA,NA
"737","RT @Nonnomay17: I have been watching the series:  Stanley Tucci: Searching for Italy.  I’m getting the bug to go.  Also my wife born in Por…",FALSE,0,NA,2021-03-06 00:00:22,FALSE,NA,"1367988388838703105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","larryredwing",3,TRUE,FALSE,NA,NA
"738","@LefttheUS1 lucky you. Have some Paella for us. Live Spain, cannot wait to visit again. There or Italy again and again!!  Take care be safe",FALSE,1,"LefttheUS1",2021-03-05 23:59:48,FALSE,NA,"1367988245879943168","1355076133641990145","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ffehJR",0,FALSE,FALSE,NA,NA
"739","RT @SWTigray: 24 HRS GLOBAL TWITTER CAMPAIGN TO CALL FOR #GERMANY &amp;  #ITALY TO #DefundTigrayGenocide.
STARTS TONIGHT AT 12AM EST. 
@Tigrayu…",FALSE,0,NA,2021-03-05 23:56:43,FALSE,NA,"1367987470600704002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Atsede92041201",110,TRUE,FALSE,NA,NA
"740","@amadeus Hi Amadeus, we live in Italy but we don't watch Sanremo (we just saw your video at @welikeduel). Hope this… https://t.co/LnP7fKaZTS",FALSE,0,"amadeus",2021-03-05 23:48:10,TRUE,"1366856850310799361","1367985320315256837","11967072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silvia_perfetti",0,FALSE,FALSE,NA,NA
"741","RT @SWTigray: 24 HRS GLOBAL TWITTER CAMPAIGN TO CALL FOR #GERMANY &amp;  #ITALY TO #DefundTigrayGenocide.
STARTS TONIGHT AT 12AM EST. 
@Tigrayu…",FALSE,0,NA,2021-03-05 23:34:54,FALSE,NA,"1367981981707952130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tigray360",110,TRUE,FALSE,NA,NA
"742","#Italy #leather #sea #fashion #MadeInItaly 
20% #Discounts 
Where u can find all this?
And much more?
Just visit… https://t.co/0x2pxyN6dm",FALSE,15,NA,2021-03-05 23:27:01,TRUE,NA,"1367979994081812486",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schisano85",10,FALSE,FALSE,NA,NA
"743","RT @JulieFosterWalk: Beautiful #Venice #Italy #ArtistOnTwitter Can't wait to visit again! https://t.co/OD8eAp086l",FALSE,0,NA,2021-03-05 23:15:00,FALSE,NA,"1367976971821547526",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thudao76",17,TRUE,FALSE,NA,NA
"744","RT @JulieFosterWalk: Beautiful #Venice #Italy #ArtistOnTwitter Can't wait to visit again! https://t.co/OD8eAp086l",FALSE,0,NA,2021-03-05 23:12:01,FALSE,NA,"1367976221091323904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ejlazar",17,TRUE,FALSE,NA,NA
"745","@NetflixSA has this really cool series on chefs traveling the world learning cuisine exclusive to the region they v… https://t.co/DjFAZV3aXD",FALSE,0,"NetflixSA",2021-03-05 23:06:50,TRUE,NA,"1367974914628673538","939087392971083776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealJess_B",0,FALSE,FALSE,NA,NA
"746","2/2 Visit Speeding Bullet Comics in Norman for all kinds of adventures through the mediums of comics and graphic no… https://t.co/iwUBYVz1Qr",FALSE,6,NA,2021-03-05 22:37:39,TRUE,NA,"1367967570247131141",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiscoverOK",3,FALSE,FALSE,NA,NA
"747","RT @cartographyGIS: Visit https://t.co/dWGccUGoQL for details on the 30th International Cartographic Conference and International Cartograp…",FALSE,0,NA,2021-03-05 22:37:08,FALSE,NA,"1367967441368674304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muttmike22",5,TRUE,FALSE,NA,NA
"748","@alexharfouche1 Omg, I need to visit Italy again as soon as possible.",FALSE,2,"alexharfouche1",2021-03-05 22:31:36,FALSE,"1367941393310773255","1367966050701164544","1219258832985174017","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nycthinker",0,FALSE,FALSE,NA,NA
"749","stuff to do post-covid:
get a driving license
solo travel through greece, spain, italy, etc
visit family
start a ba… https://t.co/bxPyM8ozWO",FALSE,2,NA,2021-03-05 22:25:23,TRUE,NA,"1367964487064707085",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nhnt11",0,FALSE,FALSE,NA,NA
"750","RT @WinaHouseComps: Win a Villa with Pool in a Kenyan Coastal Resort - NEW #Competition featured on Win a House Competitions https://t.co/A…",FALSE,0,NA,2021-03-05 22:20:48,FALSE,NA,"1367963331630407680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","italy_visit",1,TRUE,FALSE,NA,NA
"751","Italy - you can let the vaccine go now...I wanna get home for a visit #NZ",FALSE,0,NA,2021-03-05 22:10:21,FALSE,NA,"1367960699952005120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keza230275",0,FALSE,FALSE,NA,NA
"752","Which country do you want to visit first? — Italy  https://t.co/PAC86hqhIm",FALSE,1,NA,2021-03-05 22:01:01,FALSE,NA,"1367958351418699776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoufydaShehab",0,FALSE,FALSE,NA,NA
"753","@Irina_Vukolova
😃 After the wedding, we will decide together, which places to visit, in Italy and in the world, My… https://t.co/JSbzUlKqr3",FALSE,0,"Irina_Vukolova",2021-03-05 21:57:43,TRUE,NA,"1367957520942305283","215411023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvanGagliolo",0,FALSE,FALSE,NA,NA
"754","RT @francediplo_EN: #Italy 

@JY_LeDrian will travel to Rome tomorrow:

→ meeting with @luigidimaio 
→ #Libya: 🇫🇷-🇮🇹coordination to stabili…",FALSE,0,NA,2021-03-05 21:31:09,FALSE,NA,"1367950836211609612",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranceOTAN",3,TRUE,FALSE,NA,NA
"755","I have been watching the series:  Stanley Tucci: Searching for Italy.  I’m getting the bug to go.  Also my wife bor… https://t.co/DjcvG33ONK",FALSE,46,NA,2021-03-05 21:17:56,TRUE,NA,"1367947512087277574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nonnomay17",3,FALSE,FALSE,NA,NA
"756","RT @cartographyGIS: Visit https://t.co/dWGccUGoQL for details on the 30th International Cartographic Conference and International Cartograp…",FALSE,0,NA,2021-03-05 21:05:58,FALSE,NA,"1367944498265923591",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThomasG77",5,TRUE,FALSE,NA,NA
"757","Visit https://t.co/dWGccUGoQL for details on the 30th International Cartographic Conference and International Carto… https://t.co/b7NY0AkfQj",FALSE,8,NA,2021-03-05 21:02:21,TRUE,NA,"1367943588043132928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cartographyGIS",5,FALSE,FALSE,NA,NA
"758","VISIT MILAN ITALY. [c.1463-1497] 🌹 https://t.co/Kk7vvfwKvf",FALSE,0,NA,2021-03-05 20:57:59,FALSE,NA,"1367942490012188673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimalexapr",0,FALSE,FALSE,NA,NA
"759","Very true. That summer was the first time I had truly no obligations. I was able to catch up on the shows I couldn'… https://t.co/7ZxOUdWDoE",FALSE,2,NA,2021-03-05 20:51:54,TRUE,NA,"1367940957623099393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Schimelman",0,FALSE,FALSE,NA,NA
"760","Need a break? Visit Italy 👇❤ https://t.co/4og5N7fLZg",FALSE,8,NA,2021-03-05 20:21:46,FALSE,NA,"1367933374472613896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeverWasABot",0,FALSE,FALSE,NA,NA
"761","Thinking our family will put off a visit to Italy soon. 😲  https://t.co/F347Uwlx7X",FALSE,0,NA,2021-03-05 20:17:40,FALSE,NA,"1367932344280121347",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlapShotMetal",0,FALSE,FALSE,NA,NA
"762","@italy_visit Rome please",FALSE,0,"italy_visit",2021-03-05 20:04:41,FALSE,"1360250220462891009","1367929078028922883","1192395633589706753","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wendyclewis",0,FALSE,FALSE,NA,NA
"763","With fabulous food, beautiful landscapes and spectacular coastal towns #Italy #Sardinia and #Sicily offer reliable… https://t.co/5ZCJ1dKpKe",FALSE,1,NA,2021-03-05 20:02:00,TRUE,NA,"1367928403429498880",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Pettitts",0,FALSE,FALSE,NA,NA
"764","On the #move #Amazing view of #France with the #EiffelTower in #Paris. #NightOut in #summer on the streets filled w… https://t.co/byTGHUM8g4",FALSE,0,NA,2021-03-05 20:00:04,TRUE,NA,"1367927916684836868",NA,"<a href=""http://www.mohammedali.tv"" rel=""nofollow"">FTATMA</a>","mohammedalitv",0,FALSE,FALSE,NA,NA
"765","#PopeFrancis arrived in #Iraq on Friday, the first visit by a #pontiff to the country. He ended his personal corona… https://t.co/7K9sHSoVEu",FALSE,0,NA,2021-03-05 19:47:25,TRUE,NA,"1367924730725023752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","unitedDAMIcrats",0,FALSE,FALSE,NA,NA
"766","Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. 

He ended his personal corona… https://t.co/NRvMZo4Nlt",FALSE,0,NA,2021-03-05 19:45:29,TRUE,NA,"1367924244672356354",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","zelafrica",0,FALSE,FALSE,NA,NA
"767","RT @j_swizzle_123: @ashindestad France, Italy, Germany and Russia have a high rate of tourism and no Royal Family. Tourists come to see att…",FALSE,0,NA,2021-03-05 19:44:08,FALSE,NA,"1367923905638305793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weepsoy",2,TRUE,FALSE,NA,NA
"768","RT @CNNPhotos: Pope Francis landed in Iraq on Friday. It’s the first-ever papal visit to Iraq, and it is Pope Francis’ first trip outside o…",FALSE,0,NA,2021-03-05 19:35:36,FALSE,NA,"1367921756950904832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KahuraD",2,TRUE,FALSE,NA,NA
"769","RT @downtownworks: Its Fri-yay! Even though it may be the weekend that doesn't necessarily mean the work stops. Both Little Italy and Carls…",FALSE,0,NA,2021-03-05 19:31:23,FALSE,NA,"1367920697620709380",NA,"<a href=""https://mycowork.space"" rel=""nofollow"">MyCoWork Bot</a>","mycowork_space",2,TRUE,FALSE,NA,NA
"770","RT @ThierryBreton: 🇪🇺Task Force working visit to Italy 🇮🇹

Italy is an important part of our European supply chain for the manufacturing of…",FALSE,0,NA,2021-03-05 19:16:20,FALSE,NA,"1367916909832921097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EUinIsrael",42,TRUE,FALSE,NA,NA
"771","RT @j_swizzle_123: @ashindestad France, Italy, Germany and Russia have a high rate of tourism and no Royal Family. Tourists come to see att…",FALSE,0,NA,2021-03-05 19:15:27,FALSE,NA,"1367916688868573186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashindestad",2,TRUE,FALSE,NA,NA
"772","@ashindestad France, Italy, Germany and Russia have a high rate of tourism and no Royal Family. Tourists come to se… https://t.co/ODdfbRLOVR",FALSE,8,"ashindestad",2021-03-05 19:14:18,TRUE,"1367914621840064513","1367916398383685635","831660964781158401","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_swizzle_123",2,FALSE,FALSE,NA,NA
"773","RT @JohnCornyn: Pope Francis is beginning a densely scheduled visit to Iraq fraught with public-health and security risks, his first trip o…",FALSE,0,NA,2021-03-05 19:13:38,FALSE,NA,"1367916228019429376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","khassan56",6,TRUE,FALSE,NA,NA
"774","RT @JohnCornyn: Pope Francis is beginning a densely scheduled visit to Iraq fraught with public-health and security risks, his first trip o…",FALSE,0,NA,2021-03-05 19:04:53,FALSE,NA,"1367914028194885633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","no2censorship",6,TRUE,FALSE,NA,NA
"775","RT @downtownworks: Its Fri-yay! Even though it may be the weekend that doesn't necessarily mean the work stops. Both Little Italy and Carls…",FALSE,0,NA,2021-03-05 19:04:53,FALSE,NA,"1367914026596847621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hashtagmarisa",2,TRUE,FALSE,NA,NA
"776","Its Fri-yay! Even though it may be the weekend that doesn't necessarily mean the work stops. Both Little Italy and… https://t.co/96I1d3XfcF",FALSE,1,NA,2021-03-05 19:02:56,TRUE,NA,"1367913538342297600",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","downtownworks",2,FALSE,FALSE,NA,NA
"777","#TravelInspiration: The Best Spots to Visit in #Italy, According to T+L Editors https://t.co/MEKcVIg5Y5 via… https://t.co/4Q14jGQdxm",FALSE,15,NA,2021-03-05 18:52:27,TRUE,NA,"1367910900095664130",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Walks",0,FALSE,FALSE,NA,NA
"778","i wanna visit italy so bad bro i follow this girl on tiktok who lives there and shows what she eats every day and G… https://t.co/6jiDaN3Jzr",FALSE,0,NA,2021-03-05 18:46:30,TRUE,NA,"1367909400636194816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_hecker",0,FALSE,FALSE,NA,NA
"779","italy’s another place I gotta visit multiple times https://t.co/ews1r3Z7Ta",FALSE,0,NA,2021-03-05 18:44:00,FALSE,NA,"1367908773084340226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","professsorkelly",0,FALSE,FALSE,NA,NA
"780","Pope Francis landed in Iraq on Friday. It’s the first-ever papal visit to Iraq, and it is Pope Francis’ first trip… https://t.co/CaxShulbdy",FALSE,2,NA,2021-03-05 18:34:36,TRUE,NA,"1367906408725897216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CNNPhotos",2,FALSE,FALSE,NA,NA
"781","#websuggestion #italy #notizie #flash Pope Francis makes first papal visit to Iraq amid security fears - BBC News -… https://t.co/74L0Ptsb2V",FALSE,0,NA,2021-03-05 18:31:56,TRUE,NA,"1367905734281883650",NA,"<a href=""http://www.masterblog.it"" rel=""nofollow"">MasterBlogWPScript</a>","MasterblogBo",0,FALSE,FALSE,NA,NA
"782","Make the most of a visit to #Italy by hopping on a train to Switzerland. #travelmore  https://t.co/1c89IpOOqc https://t.co/UxgqYbEnXH",FALSE,0,NA,2021-03-05 18:16:03,FALSE,NA,"1367901737328185350",NA,"<a href=""https://www.corelistingmachine.com/"" rel=""nofollow"">CORE ListingMachine</a>","SilviaRebelo2",0,FALSE,FALSE,NA,NA
"783","RT @SWTigray: 24 HRS GLOBAL TWITTER CAMPAIGN TO CALL FOR #GERMANY &amp;  #ITALY TO #DefundTigrayGenocide.
STARTS TONIGHT AT 12AM EST. 
@Tigrayu…",FALSE,0,NA,2021-03-05 18:11:02,FALSE,NA,"1367900477963272195",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TigrayPrevail9",110,TRUE,FALSE,NA,NA
"784","@SynapticSchism The ""25 de Abril"" bridge in Lisbon? If that's the one, I've been there... both times... Amazing pla… https://t.co/Somw70cCQC",FALSE,1,"SynapticSchism",2021-03-05 18:05:53,TRUE,"1367892476535730187","1367899178173620224","1316010661621559301","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaudioLeal9773",0,FALSE,FALSE,NA,NA
"785","#Austria #Belgium #CanadasHockeyDad #Canada #CzechRepublic #France #Germany #Greece #Italy 
Revamin Stretch Mark
Re… https://t.co/p8y9zzToX2",FALSE,0,NA,2021-03-05 17:56:59,TRUE,NA,"1367896939354755073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mumbaischool",0,FALSE,FALSE,NA,NA
"786","@riverrocketing @mester841 @BongoMaggie @TeaRoomBetty @Donna68980630 I found that Parisians like cheese, too. I eve… https://t.co/yktfQjX8z4",FALSE,0,"riverrocketing",2021-03-05 17:55:49,TRUE,"1367763714141687808","1367896648031080450","821220829430095872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CastielsGranny",0,FALSE,FALSE,NA,NA
"787","@ShadyDaphne @FilmsShady France is not a good place. It's gay.
If you want to visit Europe, come to Germany or Italy.",FALSE,0,"ShadyDaphne",2021-03-05 17:44:02,FALSE,"1367881276636676097","1367893679600439304","4182413499","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","undacoveruser",0,FALSE,FALSE,NA,NA
"788","https://t.co/tFuBZcdExb 👉👉 Visit Movies Store https://t.co/HSQ4nbmfFf🙌👊 Support Me https://t.co/hJzABiUkAj Pallenbe… https://t.co/SQY7BMj4cN",FALSE,0,NA,2021-03-05 17:43:18,TRUE,NA,"1367893497026580480",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","teammovies",0,FALSE,FALSE,NA,NA
"789","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 17:35:22,FALSE,NA,"1367891499870945281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuestFeets",74,TRUE,FALSE,NA,NA
"790","TOP 5 BEST TO VISIT IN SICILY ITALY https://t.co/IHNkGUdvxv",FALSE,0,NA,2021-03-05 17:20:17,FALSE,NA,"1367887705250672648",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","bestvacplace",0,FALSE,FALSE,NA,NA
"791","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 17:18:28,FALSE,NA,"1367887248121880578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alnjarph",74,TRUE,FALSE,NA,NA
"792","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 17:08:42,FALSE,NA,"1367884789584396288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","khoshakhlag",74,TRUE,FALSE,NA,NA
"793","@thepointsguy Top five places I have been: South Africa (Kruger safari), French Polynesia, New Zealand, St Petersbu… https://t.co/GF2VVFURe6",FALSE,4,"thepointsguy",2021-03-05 17:04:39,TRUE,"1367856174788276226","1367883768040718339","34176543","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AmyLeeWiz",0,FALSE,FALSE,NA,NA
"794","Always a question we get asked from our friends that come and visit... #tipping #italy #casachiesi https://t.co/sgwZeSDXM5",FALSE,0,NA,2021-03-05 17:02:44,FALSE,NA,"1367883285938966532",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","casachiesi",0,FALSE,FALSE,NA,NA
"795","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:59:14,FALSE,NA,"1367882405453893633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciaogirl9",74,TRUE,FALSE,NA,NA
"796","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:58:29,FALSE,NA,"1367882218274750465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leo9932",74,TRUE,FALSE,NA,NA
"797","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:56:50,FALSE,NA,"1367881803625865220",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","adekleine",74,TRUE,FALSE,NA,NA
"798","@SoftWinds1789 @TheLordJesusCh6 @BBCWorld Yup his visit holds no significance as someone from the region we need we… https://t.co/K1ZY35MmZE",FALSE,0,"SoftWinds1789",2021-03-05 16:55:59,TRUE,"1367881263164628993","1367881590106324994","2342712524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KoulinY",0,FALSE,FALSE,NA,NA
"799","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:54:46,FALSE,NA,"1367881281556672514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miladnoail",74,TRUE,FALSE,NA,NA
"800","@Irina_Vukolova
😃 After the wedding, we will decide together, which places to visit, in Italy and in the world, My… https://t.co/CvSoXhjZSJ",FALSE,0,"Irina_Vukolova",2021-03-05 16:52:56,TRUE,NA,"1367880821584101376","215411023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvanGagliolo",0,FALSE,FALSE,NA,NA
"801","@John7Jones @_xothal You might like to visit  the mueso in Northern Italy! I would advise U 2 get there EXTREMELY E… https://t.co/DP9GeRPsWd",FALSE,2,"John7Jones",2021-03-05 16:49:25,TRUE,"1366726820075352067","1367879936334323725","847128528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MagdelenaValaz1",0,FALSE,FALSE,NA,NA
"802","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:42:30,FALSE,NA,"1367878196583014401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GOEBBELS_REPORT",74,TRUE,FALSE,NA,NA
"803","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:39:55,FALSE,NA,"1367877545966903297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristineR825",74,TRUE,FALSE,NA,NA
"804","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:39:03,FALSE,NA,"1367877328974528516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robindarlingg",74,TRUE,FALSE,NA,NA
"805","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:37:29,FALSE,NA,"1367876932625264640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markytagala",74,TRUE,FALSE,NA,NA
"806","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:31:13,FALSE,NA,"1367875356137455616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arman25849226",74,TRUE,FALSE,NA,NA
"807","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:30:02,FALSE,NA,"1367875056542638089",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wbznewsradio",74,TRUE,FALSE,NA,NA
"808","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:29:50,FALSE,NA,"1367875006735253517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ricardonotes",74,TRUE,FALSE,NA,NA
"809","RT @CBSNews: Pope Francis arrived in Iraq on Friday, the first visit by a pontiff to the country. He ended his personal coronavirus lockdow…",FALSE,0,NA,2021-03-05 16:27:50,FALSE,NA,"1367874504651837442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bkunorg",74,TRUE,FALSE,NA,NA
